Trial (NCT),Condition,Arm,Any AE %,Serious AE %,AE leading to discontinuation %,CT.gov last updated,Trial start date,Trial completion date
NCT00365508,"Bladder Cancer; Cervical Cancer; Esophageal Cancer; Gastric Cancer; Head and Neck Cancer; Kidney Cancer; Leukemia; Liver Cancer; Lung Cancer; Pancreatic Cancer; Tobacco Use Disorder; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Leukemia; Liver Neoplasms; Lung Neoplasms; Pancreatic Neoplasms; Tobacco Use Disorder; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Hypopharyngeal Neoplasms; Laryngeal Neoplasms; Mouth Neoplasms; Nasopharyngeal Neoplasms; Oropharyngeal Neoplasms; Leukemia, Myeloid, Acute; Tongue Neoplasms",Arm II,2.1806853582554515,2.1806853582554515,,2016-03-29,2006-02,2009-08
NCT01258608,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Sorafenib+Mapatumumab 30 mg/kg,,49.0,,2018-12-19,2011-02-08,2017-11-29
NCT01258608,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Sorafenib+Placebo,,47.0,,2018-12-19,2011-02-08,2017-11-29
NCT03579771,Resectable Cholangiocarcinoma; Stage IB Intrahepatic Cholangiocarcinoma AJCC v8; Stage II Intrahepatic Cholangiocarcinoma AJCC v8; Stage III Intrahepatic Cholangiocarcinoma AJCC v8; Stage IIIA Intrahepatic Cholangiocarcinoma AJCC v8; Stage IIIB Intrahepatic Cholangiocarcinoma AJCC v8; Cholangiocarcinoma,"Gemcitabine, Cisplatin, Nab-paclitaxel",26.0,,,2025-08-15,2018-09-26,2023-09-16
NCT00101036,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Recurrent Extrahepatic Bile Duct Cancer; Recurrent Gallbladder Cancer; Unresectable Extrahepatic Bile Duct Cancer; Unresectable Gallbladder Cancer; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Gallbladder Neoplasms",Arm 1,100.0,35.294117647058826,,2018-04-20,2004-11,2009-01
NCT00101036,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Recurrent Extrahepatic Bile Duct Cancer; Recurrent Gallbladder Cancer; Unresectable Extrahepatic Bile Duct Cancer; Unresectable Gallbladder Cancer; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Gallbladder Neoplasms",Arm 2,97.5,32.5,,2018-04-20,2004-11,2009-01
NCT01177007,"Liver Neoplasms; Liver Neoplasms; Gastrointestinal Diseases; Colonic Diseases; Intestinal Diseases; Rectal Diseases; Neoplastic Processes; Pathologic Processes; Neuroendocrine Tumors; Neuroectodermal Tumors; Neoplasms, Germ Cell and Embryonal; Adenocarcinoma; Neoplasms, Nerve Tissue; Liver Diseases; Neoplasms; Carcinoma; Colorectal Neoplasms; Neoplasm Metastasis; Carcinoma, Neuroendocrine; Neoplasms, Glandular and Epithelial; Neoplasms by Histologic Type; Intestinal Neoplasms; Gastrointestinal Neoplasms; Digestive System Neoplasms; Neoplasms by Site; Digestive System Diseases",TheraSphere,96.0,28.000000000000004,,2017-08-28,2010-09,2014-08
NCT01229111,"Adult Primary Cholangiocellular Carcinoma; Advanced Adult Primary Liver Cancer; Cholangiocarcinoma of the Extrahepatic Bile Duct; Cholangiocarcinoma of the Gallbladder; Localized Unresectable Adult Primary Liver Cancer; Periampullary Adenocarcinoma; Recurrent Adult Primary Liver Cancer; Recurrent Extrahepatic Bile Duct Cancer; Recurrent Gallbladder Cancer; Unresectable Extrahepatic Bile Duct Cancer; Unresectable Gallbladder Cancer; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Gallbladder Neoplasms",Treatment (Cediranib Maleate and Modified FOLFOX),100.0,84.61538461538461,,2017-03-29,2010-10,2014-03
NCT01360606,Liver Metastases,SBRT - 50 Gy,66.66666666666666,0.0,,2024-10-10,2012-03-23,2021-02-04
NCT01360606,Liver Metastases,SBRT - 60 Gy,83.33333333333334,0.0,,2024-10-10,2012-03-23,2021-02-04
NCT00494299,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms; Liver Neoplasms",Placebo,85.02202643171806,9.251101321585903,,2013-12-20,2006-04,2010-11
NCT00494299,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms; Liver Neoplasms","Sorafenib (Nexavar, BAY43-9006)",100.0,19.213973799126638,,2013-12-20,2006-04,2010-11
NCT02352259,Liver Metastases,Electrochemotherapy,13.043478260869565,0.0,,2021-03-24,2013-09,2018-10
NCT04178096,"Cirrhosis, Liver; Liver Cirrhosis; Hepatitis C; Liver Diseases; Hepatitis; Virus Diseases",Quality Improvement Intervention,0.0,0.0,,2025-04-01,2020-09-18,2023-12-31
NCT01178411,"Advanced Solid Tumors; Carcinoma, Hepatocellular; Carcinoma, Renal Cell; Melanoma; Carcinoma, Non-Small-Cell Lung; Breast Neoplasms; Ovarian Neoplasms",Tivantinib (Monotherapy or Combination),91.66666666666666,31.666666666666664,,2021-03-10,2010-08-31,2019-01-14
NCT01464593,Colon Cancer Liver Metastasis; Colonic Neoplasms; Liver Neoplasms,Thermodox,0.0,0.0,,2022-10-13,2011-09,2013-06
NCT00459108,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Oral Dasatinib,100.0,52.0,,2018-04-19,2007-04,2011-04
NCT03164265,Living Donor Liver Transplantation,Study Group,38.46153846153847,0.0,,2025-09-16,2017-08-30,2024-07-15
NCT05717400,Liver Cancer; Liver Neoplasms,Unblinded Open-label Single Arm Phase 4 Study,100.0,0.0,,2024-12-31,2023-03-17,2024-08-29
NCT01871545,"Hepatocellular Carcinoma; HCC; Carcinoma, Hepatocellular; Liver Neoplasms; Liver Diseases",Healthy Participant,12.5,0.0,,2020-07-09,2013-06,2018-02-02
NCT01871545,"Hepatocellular Carcinoma; HCC; Carcinoma, Hepatocellular; Liver Neoplasms; Liver Diseases",SubStudy 1,9.375,0.0,,2020-07-09,2013-06,2018-02-02
NCT01871545,"Hepatocellular Carcinoma; HCC; Carcinoma, Hepatocellular; Liver Neoplasms; Liver Diseases",SubStudy 2,0.0,0.0,,2020-07-09,2013-06,2018-02-02
NCT01600105,"Chronic Liver Disease; Liver Cirrhosis; Hepatitis, Chronic",Sub Study 1 Chronic Hep C Patients,0.0,0.0,,2020-02-07,2010-10,2017-07-31
NCT01600105,"Chronic Liver Disease; Liver Cirrhosis; Hepatitis, Chronic",Sub Study 1 Health Volunteers,0.0,0.0,,2020-02-07,2010-10,2017-07-31
NCT01600105,"Chronic Liver Disease; Liver Cirrhosis; Hepatitis, Chronic",Sub Study II,3.3333333333333335,0.0,,2020-02-07,2010-10,2017-07-31
NCT01600105,"Chronic Liver Disease; Liver Cirrhosis; Hepatitis, Chronic",Sub Study III,0.0,0.0,,2020-02-07,2010-10,2017-07-31
NCT01600105,"Chronic Liver Disease; Liver Cirrhosis; Hepatitis, Chronic",Total Participants of the Substudies,1.6129032258064515,0.0,,2020-02-07,2010-10,2017-07-31
NCT04942665,"Cholecystitis; Hepatocellular Carcinoma; Liver Metastases; Cholecystitis; Carcinoma, Hepatocellular; Neoplasms",Low Dose,0.0,0.0,,2023-08-30,2021-09-15,2023-04-01
NCT04942665,"Cholecystitis; Hepatocellular Carcinoma; Liver Metastases; Cholecystitis; Carcinoma, Hepatocellular; Neoplasms",Standard Dose,0.0,0.0,,2023-08-30,2021-09-15,2023-04-01
NCT03170869,Hepatocellular Carcinoma of the Liver; Subjects Eligible for Liver Transplantation,DEB-TACE Procedure With Surefire Precision Infusion System,100.0,18.181818181818183,,2022-01-12,2017-04-12,2018-09-11
NCT00328770,"Liver Carcinoma; Carcinoma, Hepatocellular",All Study Patients,10.0,10.0,,2013-06-24,1996-12,2006-03
NCT04241575,"Fatty Liver, Nonalcoholic; Diabetes Mellitus, Type 2; Non-alcoholic Fatty Liver Disease; Diabetes Mellitus, Type 2; Fatty Liver",Control Group,0.0,0.0,,2024-08-09,2020-05-19,2023-01-31
NCT04241575,"Fatty Liver, Nonalcoholic; Diabetes Mellitus, Type 2; Non-alcoholic Fatty Liver Disease; Diabetes Mellitus, Type 2; Fatty Liver",Intervention Group,0.0,0.0,,2024-08-09,2020-05-19,2023-01-31
NCT03179995,Major Liver Resection,Octreotide Treatment Arm,54.54545454545454,9.090909090909092,,2024-02-14,2017-07-07,2020-02-12
NCT03179995,Major Liver Resection,Placebo Arm,41.66666666666667,8.333333333333332,,2024-02-14,2017-07-07,2020-02-12
NCT00135694,"Hepatitis C; Hepatitis C, Chronic; Nonimmune Nonviral Causes of Liver Failure; Hepatitis C; Hepatitis C, Chronic; Hepatitis; Liver Diseases; Rejection, Psychology",Randomized to Immunosuppression Maintenance,98.7012987012987,70.12987012987013,,2019-02-04,2005-10,2015-09
NCT00135694,"Hepatitis C; Hepatitis C, Chronic; Nonimmune Nonviral Causes of Liver Failure; Hepatitis C; Hepatitis C, Chronic; Hepatitis; Liver Diseases; Rejection, Psychology",Randomized to Immunosuppression Withdrawal,100.0,50.0,,2019-02-04,2005-10,2015-09
NCT00135694,"Hepatitis C; Hepatitis C, Chronic; Nonimmune Nonviral Causes of Liver Failure; Hepatitis C; Hepatitis C, Chronic; Hepatitis; Liver Diseases; Rejection, Psychology",Terminated Prior to Randomization,86.11111111111111,49.44444444444444,,2019-02-04,2005-10,2015-09
NCT02950025,"Pancreatic Cancer; Pancreas Cancer; Cancer of the Pancreas; Hepatocellular Carcinoma; Pancreatic Neoplasms; Carcinoma, Hepatocellular",Arm A: Online Non-adaptive MRI-guided SBRT,0.0,0.0,,2019-04-03,2017-01-19,2018-03-19
NCT02950025,"Pancreatic Cancer; Pancreas Cancer; Cancer of the Pancreas; Hepatocellular Carcinoma; Pancreatic Neoplasms; Carcinoma, Hepatocellular",Arm B: Online-Adaptive MRI-guided SBRT,33.33333333333333,33.33333333333333,,2019-04-03,2017-01-19,2018-03-19
NCT03245580,Liver Diseases; Liver Diseases,Arm 1 -Modified Wet Suction,17.333333333333336,9.333333333333334,,2022-04-07,2018-03-08,2020-09-15
NCT03245580,Liver Diseases; Liver Diseases,Arm 2- Slow Pull,12.82051282051282,2.564102564102564,,2022-04-07,2018-03-08,2020-09-15
NCT00788125,"Brain and Central Nervous System Tumors; Childhood Germ Cell Tumor; Extragonadal Germ Cell Tumor; Kidney Cancer; Liver Cancer; Lymphoma; Neuroblastoma; Ovarian Cancer; Sarcoma; Testicular Germ Cell Tumor; Unspecified Childhood Solid Tumor, Protocol Specific; Central Nervous System Neoplasms; Kidney Neoplasms; Liver Neoplasms; Lymphoma; Neuroblastoma; Ovarian Neoplasms; Sarcoma; Testicular Germ Cell Tumor; Neuroectodermal Tumors, Primitive, Peripheral; Osteosarcoma; Wilms Tumor; Ovarian Germ Cell Cancer; Testicular Neoplasms; Teratoma; Carcinoma, Renal Cell; Nephroma, Mesoblastic; Immunoblastic Lymphadenopathy; Dendritic Cell Sarcoma, Interdigitating; Burkitt Lymphoma; Recurrence; Lymphoma, Large B-Cell, Diffuse; Lymphoma, Extranodal NK-T-Cell; Lymphoma, Large-Cell, Anaplastic; Choroid Plexus Neoplasms; Oligodendroglioma; Astrocytoma; Familial ependymoma; Medulloblastoma; Optic Nerve Glioma; Rhabdoid Tumor; Spinal Cord Neoplasms",Period 1: 35 mg/m^2 Dasatinib BID PO,100.0,85.71428571428571,,2023-07-14,2008-09-03,2022-07-30
NCT01666145,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms",Intraoperative Imaging,0.0,0.0,,2022-04-22,2012-02,2014-02
NCT02489045,"Liver Diseases; Portal Hypertension; Liver Diseases; Hypertension, Portal",SHAPE Measurement,0.0,0.0,,2021-08-13,2015-04-06,2019-03-31
NCT01402908,"Cancer; Liver Cancer; Hepatocellular Carcinoma; Neoplasms; Liver Neoplasms; Carcinoma, Hepatocellular",PI-88,90.31007751937985,11.627906976744185,,2022-06-23,2011-08,2015-01
NCT01402908,"Cancer; Liver Cancer; Hepatocellular Carcinoma; Neoplasms; Liver Neoplasms; Carcinoma, Hepatocellular",Placebo,77.3076923076923,5.769230769230769,,2022-06-23,2011-08,2015-01
NCT00699374,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Sorafenib,97.97047970479706,37.63837638376384,,2013-01-14,2008-07,2011-12
NCT00699374,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Sunitinib,97.90874524714829,45.627376425855516,,2013-01-14,2008-07,2011-12
NCT04272619,Liver Cancer; Liver Neoplasms,Liver Cancer Education,0.0,0.0,,2025-01-08,2020-02-11,2023-04-06
NCT02702414,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Cohort 1: Hepatocellular Carcinoma (HCC)-Prior Systemic Therapy With Sorafenib-First Course,92.3076923076923,42.30769230769231,,2024-09-04,2016-05-31,2023-09-29
NCT02702414,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Cohort 1: Hepatocellular Carcinoma (HCC)-Prior Systemic Therapy With Sorafenib-Second Course,100.0,0.0,,2024-09-04,2016-05-31,2023-09-29
NCT02702414,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Cohort 2: HCC-Systemic Therapy Naïve-First Course,90.19607843137256,41.17647058823529,,2024-09-04,2016-05-31,2023-09-29
NCT02702414,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Cohort 2: HCC-Systemic Therapy Naïve-Second Course,0.0,0.0,,2024-09-04,2016-05-31,2023-09-29
NCT02293954,"Breast Cancer; Colon Cancer; Extrahepatic Bile Duct Cancer; Gallbladder Cancer; Gastrointestinal Cancer; Liver and Intrahepatic Biliary Tract Cancer; Lung Cancer; Metastatic Cancer; Pancreatic Cancer; Rectal Cancer; Thyroid Gland Medullary Carcinoma; Unspecified Adult Solid Tumor, Protocol Specific; Breast Neoplasms; Colonic Neoplasms; Bile Duct Neoplasms; Gallbladder Neoplasms; Gastrointestinal Neoplasms; Carcinoma, Hepatocellular; Lung Neoplasms; Neoplasm Metastasis; Pancreatic Neoplasms; Rectal Neoplasms; Carcinoma, Medullary",Diagnostic (Copper Cu 64 Anti-CEA Monoclonal Antibody M5A PET),100.0,0.0,,2025-11-14,2015-11-11,2026-08-11
NCT02966509,"End of Life; Advanced Cancer; Lung Neoplasm; Gastric Cancer; Colon Cancer; Glioblastoma Multiforme; Head and Neck Neoplasms; Rectum Cancer; Melanoma; Kidney Cancer; Prostate Cancer; Testicular Neoplasms; Liver Cancer; Cancer of Unknown Origin; Death; Lung Neoplasms; Stomach Neoplasms; Colonic Neoplasms; Glioblastoma; Head and Neck Neoplasms; Rectal Neoplasms; Melanoma; Kidney Neoplasms; Prostatic Neoplasms; Testicular Neoplasms; Liver Neoplasms; Neoplasms, Unknown Primary",A: Intervention Arm,0.0,0.0,,2018-10-31,2013-08,2016-12
NCT02966509,"End of Life; Advanced Cancer; Lung Neoplasm; Gastric Cancer; Colon Cancer; Glioblastoma Multiforme; Head and Neck Neoplasms; Rectum Cancer; Melanoma; Kidney Cancer; Prostate Cancer; Testicular Neoplasms; Liver Cancer; Cancer of Unknown Origin; Death; Lung Neoplasms; Stomach Neoplasms; Colonic Neoplasms; Glioblastoma; Head and Neck Neoplasms; Rectal Neoplasms; Melanoma; Kidney Neoplasms; Prostatic Neoplasms; Testicular Neoplasms; Liver Neoplasms; Neoplasms, Unknown Primary",B: Control Group Arm,0.0,0.0,,2018-10-31,2013-08,2016-12
NCT02705105,"Solid Tumor; Cancer; Carcinoma; Hepatocellular Carcinoma; HCC; Neoplasms; Carcinoma; Carcinoma, Hepatocellular",All in Phase 1 Cohort,100.0,50.0,,2024-04-25,2016-02,2018-10-10
NCT02705105,"Solid Tumor; Cancer; Carcinoma; Hepatocellular Carcinoma; HCC; Neoplasms; Carcinoma; Carcinoma, Hepatocellular","Colorectal Carcinoma, Non-MSI High",96.55172413793103,62.06896551724138,,2024-04-25,2016-02,2018-10-10
NCT02705105,"Solid Tumor; Cancer; Carcinoma; Hepatocellular Carcinoma; HCC; Neoplasms; Carcinoma; Carcinoma, Hepatocellular",Hepatocellular Carcinoma (HCC),100.0,70.83333333333334,,2024-04-25,2016-02,2018-10-10
NCT02705105,"Solid Tumor; Cancer; Carcinoma; Hepatocellular Carcinoma; HCC; Neoplasms; Carcinoma; Carcinoma, Hepatocellular","NSCLC, Nonsquamous, PD-L1 Non-Expressing",100.0,75.0,,2024-04-25,2016-02,2018-10-10
NCT02705105,"Solid Tumor; Cancer; Carcinoma; Hepatocellular Carcinoma; HCC; Neoplasms; Carcinoma; Carcinoma, Hepatocellular","NSCLC, Squamous Cell",100.0,40.0,,2024-04-25,2016-02,2018-10-10
NCT02705105,"Solid Tumor; Cancer; Carcinoma; Hepatocellular Carcinoma; HCC; Neoplasms; Carcinoma; Carcinoma, Hepatocellular",Ovarian/Fallopian Tube/Primary Peritoneal Carcinoma,100.0,52.38095238095239,,2024-04-25,2016-02,2018-10-10
NCT02705105,"Solid Tumor; Cancer; Carcinoma; Hepatocellular Carcinoma; HCC; Neoplasms; Carcinoma; Carcinoma, Hepatocellular",Pancreatic Adenocarcinoma,100.0,64.70588235294117,,2024-04-25,2016-02,2018-10-10
NCT02705105,"Solid Tumor; Cancer; Carcinoma; Hepatocellular Carcinoma; HCC; Neoplasms; Carcinoma; Carcinoma, Hepatocellular",Squamous Cell Carcinoma of Head and Neck,100.0,60.0,,2024-04-25,2016-02,2018-10-10
NCT04569799,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Group-1,0.0,0.0,,2023-11-02,2020-10-14,2022-10-11
NCT03611309,Gastrointestinal Cancer; Gastrointestinal Neoplasms; Pancreatic Neoplasms; Liver Neoplasms; Esophageal Neoplasms; Stomach Neoplasms,Surgeon Alone Management,0.0,0.0,,2026-01-08,2018-09-25,2022-08-31
NCT03611309,Gastrointestinal Cancer; Gastrointestinal Neoplasms; Pancreatic Neoplasms; Liver Neoplasms; Esophageal Neoplasms; Stomach Neoplasms,Surgeon-palliative Care Team Co-management,0.0,0.0,,2026-01-08,2018-09-25,2022-08-31
NCT02509507,"Hepatocellular Carcinoma; Liver Metastases; Cutaneous or Subcutaneous Lymph Node; Liver Tumors; Carcinoma, Hepatocellular",Part 1: Combination Therapy Group A,100.0,41.66666666666667,,2024-08-06,2016-02-05,2023-07-11
NCT02509507,"Hepatocellular Carcinoma; Liver Metastases; Cutaneous or Subcutaneous Lymph Node; Liver Tumors; Carcinoma, Hepatocellular",Part 1: Combination Therapy Group B,95.45454545454545,50.0,,2024-08-06,2016-02-05,2023-07-11
NCT02509507,"Hepatocellular Carcinoma; Liver Metastases; Cutaneous or Subcutaneous Lymph Node; Liver Tumors; Carcinoma, Hepatocellular",Part 1: Monotherapy Group A,100.0,43.47826086956522,,2024-08-06,2016-02-05,2023-07-11
NCT02509507,"Hepatocellular Carcinoma; Liver Metastases; Cutaneous or Subcutaneous Lymph Node; Liver Tumors; Carcinoma, Hepatocellular",Part 1: Monotherapy Group B,100.0,40.0,,2024-08-06,2016-02-05,2023-07-11
NCT02509507,"Hepatocellular Carcinoma; Liver Metastases; Cutaneous or Subcutaneous Lymph Node; Liver Tumors; Carcinoma, Hepatocellular",Part 2: Basal Cell Carcinoma (BCC),100.0,60.0,,2024-08-06,2016-02-05,2023-07-11
NCT02509507,"Hepatocellular Carcinoma; Liver Metastases; Cutaneous or Subcutaneous Lymph Node; Liver Tumors; Carcinoma, Hepatocellular",Part 2: Colorectal Adenocarcinoma (CRC),100.0,30.0,,2024-08-06,2016-02-05,2023-07-11
NCT02509507,"Hepatocellular Carcinoma; Liver Metastases; Cutaneous or Subcutaneous Lymph Node; Liver Tumors; Carcinoma, Hepatocellular",Part 2: Cutaneous Squamous Cell Carcinoma (CSCC),80.0,50.0,,2024-08-06,2016-02-05,2023-07-11
NCT02509507,"Hepatocellular Carcinoma; Liver Metastases; Cutaneous or Subcutaneous Lymph Node; Liver Tumors; Carcinoma, Hepatocellular",Part 2: Hormone Receptor Positive Breast Cancer (HRBC),100.0,40.0,,2024-08-06,2016-02-05,2023-07-11
NCT02509507,"Hepatocellular Carcinoma; Liver Metastases; Cutaneous or Subcutaneous Lymph Node; Liver Tumors; Carcinoma, Hepatocellular",Part 2: Triple Negative Breast Cancer (TNBC),83.33333333333334,38.88888888888889,,2024-08-06,2016-02-05,2023-07-11
NCT02973516,"Chronic Liver Disease; HepatoCellular Carcinoma; Carcinoma, Hepatocellular",Cohort 1,26.666666666666668,0.0,,2021-10-26,2016-12,2019-04-04
NCT02973516,"Chronic Liver Disease; HepatoCellular Carcinoma; Carcinoma, Hepatocellular",Cohort 2,10.0,10.0,,2021-10-26,2016-12,2019-04-04
NCT00906373,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",Cohort 1 - 10 mg/kg Cixutumumab,,6.0,,2018-06-04,2009-05,2014-05
NCT00906373,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",Cohort 2 - 20 mg/kg Cixutumumab,,41.0,,2018-06-04,2009-05,2014-05
NCT02736227,Liver Transplantation,Graft Rejection After Tacrolimus Was Discontinued (REJ),0.0,0.0,,2022-10-07,2016-03,2021-03
NCT02736227,Liver Transplantation,No Graft Rejection After Tacrolimus Weaning (Non REJ),0.0,0.0,,2022-10-07,2016-03,2021-03
NCT02736227,Liver Transplantation,Withdrew From Study Before Tacrolimus Weaning,0.0,0.0,,2022-10-07,2016-03,2021-03
NCT03109262,"Primary Malignant Liver Neoplasm; Carcinoma, Hepatocellular",Yttrium Y-90 PET/CT vs 99mTc-MAA SPECT/CT Scans,0.0,0.0,,2022-01-10,2017-02-15,2021-02-28
NCT00957424,"Bladder Cancer; Cervical Cancer; Esophageal Cancer; Gastric Cancer; Head and Neck Cancer; Kidney Cancer; Leukemia; Liver Cancer; Lung Cancer; Pancreatic Cancer; Tobacco Use Disorder; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Leukemia; Liver Neoplasms; Lung Neoplasms; Pancreatic Neoplasms; Tobacco Use Disorder; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Hypopharyngeal Neoplasms; Laryngeal Neoplasms; Mouth Neoplasms; Nasopharyngeal Neoplasms; Oropharyngeal Neoplasms; Leukemia, Myeloid, Acute",Overall,0.0,0.0,,2017-02-07,2009-06,2011-11
NCT05385952,"Intraoperative Bleeding; Hemorrhage, Surgical; Liver Diseases; Blood Loss, Surgical; Liver Diseases",GATT-Patch (Currently Named ETHIZIA),75.86206896551724,42.5287356321839,,2026-03-04,2022-08-04,2024-05-10
NCT05385952,"Intraoperative Bleeding; Hemorrhage, Surgical; Liver Diseases; Blood Loss, Surgical; Liver Diseases",TachoSil,72.09302325581395,23.25581395348837,,2026-03-04,2022-08-04,2024-05-10
NCT00867321,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Arm I (Phase II),100.0,0.0,,2022-04-19,2009-04,2013-05
NCT00867321,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Arm II (Phase II),100.0,0.0,,2022-04-19,2009-04,2013-05
NCT00867321,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Phase I: Dose Level -1,100.0,16.666666666666664,,2022-04-19,2009-04,2013-05
NCT00867321,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Phase I: Dose Level -2,100.0,0.0,,2022-04-19,2009-04,2013-05
NCT00867321,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Phase I: Dose Level -2a,100.0,0.0,,2022-04-19,2009-04,2013-05
NCT00867321,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Phase I: Dose Level 0,100.0,0.0,,2022-04-19,2009-04,2013-05
NCT02513199,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",TACE/SBRT Combination,0.0,0.0,,2023-06-18,2014-11,2022-01-01
NCT02576509,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Nivolumab 240 mg,92.37057220708446,58.855585831062676,,2025-02-17,2015-12-07,2024-02-07
NCT02576509,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Sorafenib 400 mg,96.69421487603306,59.50413223140496,,2025-02-17,2015-12-07,2024-02-07
NCT02181075,"Liver Tumour; Carcinoma, Hepatocellular",Part I (Patients Enrolled Between March 2015-April 2017),100.0,50.0,,2019-07-22,2014-07,2017-04
NCT02181075,"Liver Tumour; Carcinoma, Hepatocellular",Part II (Patients Enrolled Between June 2016-Feb 2017),100.0,75.0,,2019-07-22,2014-07,2017-04
NCT02062944,Acute Rejection of Liver Transplant; Effects of Immunosuppressant Therapy,Single-arm Study Sirolimus Withdrawal,13.333333333333334,13.333333333333334,,2022-07-14,2013-03,2020-07
NCT04212221,Advanced Hepatocellular Carcinoma (HCC),Phase 1: MGD013 120mg,100.0,0.0,,2024-07-23,2020-04-20,2022-04-27
NCT04212221,Advanced Hepatocellular Carcinoma (HCC),Phase 1: MGD013 240mg,100.0,33.33333333333333,,2024-07-23,2020-04-20,2022-04-27
NCT04212221,Advanced Hepatocellular Carcinoma (HCC),Phase 1: MGD013 400mg,100.0,0.0,,2024-07-23,2020-04-20,2022-04-27
NCT04212221,Advanced Hepatocellular Carcinoma (HCC),Phase 1: MGD013 400mg + Brivanib 400mg,100.0,0.0,,2024-07-23,2020-04-20,2022-04-27
NCT04212221,Advanced Hepatocellular Carcinoma (HCC),Phase 1: MGD013 600mg,100.0,16.666666666666664,,2024-07-23,2020-04-20,2022-04-27
NCT04212221,Advanced Hepatocellular Carcinoma (HCC),Phase 1: MGD013 600mg + Brivanib 400mg,100.0,25.0,,2024-07-23,2020-04-20,2022-04-27
NCT04212221,Advanced Hepatocellular Carcinoma (HCC),Phase 2: MGD013 600mg CPI-naive Cohort,94.44444444444444,22.22222222222222,,2024-07-23,2020-04-20,2022-04-27
NCT04212221,Advanced Hepatocellular Carcinoma (HCC),Phase 2: MGD013 600mg Post-CPI Cohort,90.9090909090909,30.303030303030305,,2024-07-23,2020-04-20,2022-04-27
NCT01594125,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Group I: Nintedanib 150mg Bid,100.0,0.0,,2016-02-12,2012-05,2015-01
NCT01594125,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Group I: Nintedanib 200mg Bid,100.0,33.33333333333333,,2016-02-12,2012-05,2015-01
NCT01594125,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Group II: Nintedanib 100mg Bid,100.0,33.33333333333333,,2016-02-12,2012-05,2015-01
NCT01594125,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Group II: Nintedanib 150mg Bid,100.0,50.0,,2016-02-12,2012-05,2015-01
NCT01594125,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Group II: Nintedanib 200mg Bid,100.0,42.857142857142854,,2016-02-12,2012-05,2015-01
